0.25,48,300,0,0,1.0,0.0,4,0.35,0.0016,300
0.25,48,300,0,0,1.0,0.0,4,0.4,0.0016,300
0.25,48,300,0,0,1.0,0.0,4,0.45,0.0012,300
0.25,48,300,0,0,1.0,0.0,4,0.45,0.0016,300
0.25,48,300,0,0,1.0,0.0,4,0.5,0.0012,300
0.25,48,300,0,0,1.0,0.0,4,0.5,0.0016,300
0.25,48,300,0,0,1.0,0.0,4,0.55,0.001,300
0.25,48,300,0,0,1.0,0.0,4,0.55,0.0012,300
0.25,48,300,0,0,1.0,0.0,4,0.55,0.0016,300
0.25,48,300,0,0,1.0,0.0,4,0.6,0.001,300
0.25,48,300,0,0,1.0,0.0,4,0.6,0.0012,300
0.25,48,300,0,0,1.0,0.0,4,0.6,0.0016,300
0.25,48,300,0,0,1.0,0.0,4,0.65,0.001,300
0.25,48,300,0,0,1.0,0.0,4,0.65,0.0012,300
0.25,48,300,0,0,1.0,0.0,4,0.65,0.0016,300
0.25,48,300,0,0,1.0,0.0,4,0.7,0.0008,300
0.25,48,300,0,0,1.0,0.0,4,0.7,0.001,300
0.25,48,300,0,0,1.0,0.0,4,0.7,0.0012,500
0.25,48,300,0,0,1.0,0.0,4,0.7,0.0016,500
0.25,48,300,0,0,1.0,0.0,4,0.75,0.0008,500
0.25,48,300,0,0,1.0,0.0,4,0.75,0.001,500
0.25,48,300,0,0,1.0,0.0,4,0.75,0.0012,500
0.25,48,300,0,0,1.0,0.0,4,0.75,0.0016,500
0.25,48,150,0,0,1.0,0.0,4,0.8,0.0008,500
0.25,48,150,0,0,1.0,0.0,4,0.8,0.001,500
0.25,48,150,0,0,1.0,0.0,4,0.8,0.0012,800
0.25,48,150,0,0,1.0,0.0,4,0.8,0.0016,800
0.25,48,150,0,0,1.0,0.0,4,0.85,0.0008,800
0.25,48,150,0,0,1.0,0.0,4,0.85,0.001,800
0.25,48,150,0,0,1.0,0.0,4,0.85,0.0012,2000
0.25,48,150,0,0,1.0,0.0,4,0.85,0.0016,1000
0.25,48,150,0,0,1.0,0.0,4,0.9,0.0006,6000
0.25,48,150,0,0,1.0,0.0,4,0.9,0.0008,2000
0.25,48,150,0,0,1.0,0.0,4,0.9,0.001,2000
0.25,48,150,0,0,1.0,0.0,4,0.9,0.0012,800
0.25,48,150,0,0,1.0,0.0,4,0.9,0.0016,800
0.25,32,300,0,0,1.0,0.0,4,0.75,0.0025,1800
0.25,64,75,0,0,1.0,0.0,4,0.85,0.0006,800
0.25,64,75,0,0,1.0,0.0,4,0.85,0.0005,800
0.25,64,75,0,0,1.0,0.0,4,0.9,0.0005,2000
0.25,64,75,0,0,1.0,0.0,4,0.8,0.0006,500
0.25,64,75,0,0,1.0,0.0,4,0.8,0.0005,500
0.25,64,75,0,0,1.0,0.0,4,0.75,0.0006,500
0.25,64,75,0,0,1.0,0.0,4,0.7,0.0006,300
0.25,64,75,0,0,1.0,0.0,4,0.65,0.0008,300
0.25,64,75,0,0,1.0,0.0,4,0.6,0.0008,300
0.25,64,75,0,0,1.0,0.0,4,0.55,0.0008,300
0.25,64,75,0,0,1.0,0.0,4,0.5,0.0008,300
0.25,64,75,0,0,1.0,0.0,4,0.5,0.001,300
0.25,64,75,0,0,1.0,0.0,4,0.45,0.001,300
0.25,64,75,0,0,1.0,0.0,4,0.4,0.0012,300
0.25,64,75,0,0,1.0,0.0,4,0.4,0.001,300
0.25,64,75,0,0,1.0,0.0,4,0.35,0.0012,300
0.25,64,75,0,0,1.0,0.0,4,0.3,0.0016,300
0.25,64,75,0,0,1.0,0.0,4,0.25,0.0016,300
0.25,80,75,0,0,1.0,0.0,4,0.75,0.0005,500
0.25,80,75,0,0,1.0,0.0,4,0.7,0.0005,500
0.25,80,75,0,0,1.0,0.0,4,0.65,0.0005,500
0.25,80,75,0,0,1.0,0.0,4,0.65,0.0006,500
0.25,80,75,0,0,1.0,0.0,4,0.6,0.0006,500
0.25,80,75,0,0,1.0,0.0,4,0.55,0.0006,500
0.25,80,75,0,0,1.0,0.0,4,0.45,0.0008,500
0.25,80,75,0,0,1.0,0.0,4,0.4,0.0008,500
0.25,80,75,0,0,1.0,0.0,4,0.35,0.001,500
0.25,80,75,0,0,1.0,0.0,4,0.3,0.0012,500
0.25,80,75,0,0,1.0,0.0,4,0.2,0.0016,500
0.25,80,75,0,0,1.0,0.0,4,0.8,0.0004,500
0.25,80,75,0,0,1.0,0.0,4,0.85,0.0004,500
0.25,80,75,0,0,1.0,0.0,4,0.9,0.0004,500
