0.25,32,1500,0,0,1.0,0.0,4,0.2,0.004,200
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.005,200
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.006,200
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.008,200
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.01,200
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.012,200
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.016,200
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.02,800
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.025,800
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.03,800
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.04,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.05,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.063,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.08,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.1,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.125,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.16,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.2,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.25,1500
0.25,32,1500,0,0,1.0,0.0,4,0.2,0.3,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.004,200
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.005,200
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.006,200
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.008,200
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.01,200
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.012,200
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.016,800
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.02,800
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.025,800
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.03,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.04,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.05,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.063,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.08,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.1,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.125,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.16,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.2,1500
0.25,32,1200,0,0,1.0,0.0,4,0.25,0.25,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.003,200
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.004,200
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.005,200
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.006,200
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.008,200
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.01,200
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.012,800
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.016,800
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.02,800
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.025,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.03,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.04,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.05,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.063,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.08,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.1,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.125,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.16,1500
0.25,32,1200,0,0,1.0,0.0,4,0.3,0.2,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.0025,200
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.003,200
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.004,200
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.005,200
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.006,200
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.008,200
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.01,800
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.012,800
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.016,800
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.02,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.025,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.03,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.04,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.05,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.063,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.08,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.1,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.125,1500
0.25,32,1200,0,0,1.0,0.0,4,0.35,0.16,1500
0.25,32,300,0,0,1.0,0.0,4,0.4,0.002,300
0.25,32,300,0,0,1.0,0.0,4,0.4,0.0025,300
0.25,32,300,0,0,1.0,0.0,4,0.4,0.003,300
0.25,32,900,0,0,1.0,0.0,4,0.4,0.004,300
0.25,32,900,0,0,1.0,0.0,4,0.4,0.005,300
0.25,32,900,0,0,1.0,0.0,4,0.4,0.006,200
0.25,32,900,0,0,1.0,0.0,4,0.4,0.008,200
0.25,32,900,0,0,1.0,0.0,4,0.4,0.01,200
0.25,32,900,0,0,1.0,0.0,4,0.4,0.012,200
0.25,32,900,0,0,1.0,0.0,4,0.4,0.016,800
0.25,32,900,0,0,1.0,0.0,4,0.4,0.02,800
0.25,32,900,0,0,1.0,0.0,4,0.4,0.025,800
0.25,32,900,0,0,1.0,0.0,4,0.4,0.03,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.04,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.05,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.063,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.08,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.1,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.125,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.16,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.2,1500
0.25,32,900,0,0,1.0,0.0,4,0.4,0.25,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.002,200
0.25,32,900,0,0,1.0,0.0,4,0.45,0.0025,200
0.25,32,900,0,0,1.0,0.0,4,0.45,0.003,200
0.25,32,900,0,0,1.0,0.0,4,0.45,0.004,200
0.25,32,900,0,0,1.0,0.0,4,0.45,0.005,200
0.25,32,900,0,0,1.0,0.0,4,0.45,0.006,200
0.25,32,900,0,0,1.0,0.0,4,0.45,0.008,200
0.25,32,900,0,0,1.0,0.0,4,0.45,0.01,800
0.25,32,900,0,0,1.0,0.0,4,0.45,0.012,800
0.25,32,900,0,0,1.0,0.0,4,0.45,0.016,800
0.25,32,900,0,0,1.0,0.0,4,0.45,0.02,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.025,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.03,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.04,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.05,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.063,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.08,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.1,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.125,1500
0.25,32,900,0,0,1.0,0.0,4,0.45,0.16,1500
0.25,32,900,0,0,1.0,0.0,4,0.5,0.002,200
0.25,32,900,0,0,1.0,0.0,4,0.5,0.0025,200
0.25,32,900,0,0,1.0,0.0,4,0.5,0.003,200
0.25,32,900,0,0,1.0,0.0,4,0.5,0.004,200
0.25,32,900,0,0,1.0,0.0,4,0.5,0.005,200
0.25,32,900,0,0,1.0,0.0,4,0.5,0.006,200
0.25,32,900,0,0,1.0,0.0,4,0.5,0.008,800
0.25,32,900,0,0,1.0,0.0,4,0.5,0.01,800
0.25,32,900,0,0,1.0,0.0,4,0.5,0.012,800
0.25,32,900,0,0,1.0,0.0,4,0.5,0.016,1500
0.25,32,900,0,0,1.0,0.0,4,0.5,0.02,1500
0.25,32,900,0,0,1.0,0.0,4,0.5,0.025,1500
0.25,32,900,0,0,1.0,0.0,4,0.5,0.03,1500
0.25,32,900,0,0,1.0,0.0,4,0.5,0.04,1500
0.25,32,900,0,0,1.0,0.0,4,0.5,0.05,1500
0.25,32,900,0,0,1.0,0.0,4,0.5,0.063,1500
0.25,32,900,0,0,1.0,0.0,4,0.5,0.08,1500
