0.75,16,900,0,0,1.0,0.0,4,0.5,0.063
0.75,16,900,0,0,1.0,0.0,4,0.5,0.08
0.75,16,900,0,0,1.0,0.0,4,0.55,0.063
0.75,16,900,0,0,1.0,0.0,4,0.6,0.05
0.75,16,600,0,0,1.0,0.0,4,0.65,0.04
0.75,16,600,0,0,1.0,0.0,4,0.65,0.05
0.75,16,600,0,0,1.0,0.0,4,0.7,0.03
0.75,16,600,0,0,1.0,0.0,4,0.7,0.04
0.75,16,600,0,0,1.0,0.0,4,0.75,0.025
0.75,16,600,0,0,1.0,0.0,4,0.75,0.03
0.75,16,100,0,0,1.0,0.0,4,0.8,0.016
0.75,16,100,0,0,1.0,0.0,4,0.8,0.02
0.75,16,300,0,0,1.0,0.0,4,0.85,0.012
0.75,16,300,0,0,1.0,0.0,4,0.85,0.016
0.75,16,100,0,0,1.0,0.0,4,0.9,0.008
0.75,16,100,0,0,1.0,0.0,4,0.9,0.01
0.75,16,100,0,0,1.0,0.0,4,0.95,0.004
